,index,II,ABP,PLETH,RESP, RESP, HR, PULSE, SpO2, NBP SYS, NBP DIAS, NBP MEAN, PlsNBP, ABP SYS, ABP DIAS, ABP MEAN,sumpt
2909,2022-06-15 06:19:05.280,81.0,121.0,134.0,174.0,,,,,,,,,,,,
2910,2022-06-15 06:19:05.288,45.0,121.0,130.0,175.0,,,,,,,,,,,,
2911,2022-06-15 06:19:05.296,53.0,120.0,126.0,175.0,,,,,,,,,,,,
2912,2022-06-15 06:19:05.304,70.0,120.0,123.0,176.0,,,,,,,,,,,,
2913,2022-06-15 06:19:05.312,88.0,119.0,120.0,176.0,,,,,,,,,,,,
2914,2022-06-15 06:19:05.320,98.0,119.0,118.0,177.0,,,,,,,,,,,,
2915,2022-06-15 06:19:05.328,103.0,119.0,116.0,177.0,,,,,,,,,,,,
2916,2022-06-15 06:19:05.336,105.0,118.0,114.0,178.0,,,,,,,,,,,,
2917,2022-06-15 06:19:05.344,107.0,118.0,113.0,178.0,,,,,,,,,,,,
2918,2022-06-15 06:19:05.352,107.0,118.0,112.0,179.0,,,,,,,,,,,,
2919,2022-06-15 06:19:05.360,108.0,117.0,111.0,179.0,,,,,,,,,,,,
2920,2022-06-15 06:19:05.368,108.0,117.0,110.0,179.0,,,,,,,,,,,,
2921,2022-06-15 06:19:05.376,109.0,116.0,109.0,180.0,,,,,,,,,,,,
2922,2022-06-15 06:19:05.384,109.0,116.0,108.0,180.0,,,,,,,,,,,,
2923,2022-06-15 06:19:05.392,110.0,115.0,108.0,180.0,,,,,,,,,,,,
2924,2022-06-15 06:19:05.400,109.0,115.0,107.0,181.0,,,,,,,,,,,,
2925,2022-06-15 06:19:05.408,110.0,114.0,106.0,181.0,,,,,,,,,,,,
2926,2022-06-15 06:19:05.416,111.0,114.0,104.0,181.0,,,,,,,,,,,,
2927,2022-06-15 06:19:05.424,111.0,113.0,103.0,182.0,,,,,,,,,,,,
2928,2022-06-15 06:19:05.432,111.0,113.0,102.0,182.0,,,,,,,,,,,,
2929,2022-06-15 06:19:05.440,111.0,112.0,100.0,182.0,,,,,,,,,,,,
2930,2022-06-15 06:19:05.448,111.0,112.0,99.0,183.0,,,,,,,,,,,,
2931,2022-06-15 06:19:05.456,111.0,112.0,97.0,183.0,,,,,,,,,,,,
2932,2022-06-15 06:19:05.464,111.0,112.0,96.0,183.0,,,,,,,,,,,,
2933,2022-06-15 06:19:05.472,111.0,113.0,94.0,184.0,,,,,,,,,,,,
2934,2022-06-15 06:19:05.480,110.0,115.0,93.0,184.0,,,,,,,,,,,,
2935,2022-06-15 06:19:05.488,109.0,119.0,92.0,184.0,,,,,,,,,,,,
2936,2022-06-15 06:19:05.496,109.0,125.0,92.0,184.0,,,,,,,,,,,,
2937,2022-06-15 06:19:05.504,108.0,133.0,91.0,185.0,,,,,,,,,,,,
2938,2022-06-15 06:19:05.512,107.0,143.0,90.0,185.0,,,,,,,,,,,,
2939,2022-06-15 06:19:05.520,105.0,155.0,89.0,185.0,,,,,,,,,,,,
2940,2022-06-15 06:19:05.528,105.0,167.0,88.0,185.0,,,,,,,,,,,,
2941,2022-06-15 06:19:05.536,103.0,178.0,87.0,185.0,,,,,,,,,,,,
2942,2022-06-15 06:19:05.544,102.0,189.0,86.0,185.0,,,,,,,,,,,,
2943,2022-06-15 06:19:05.552,100.0,197.0,86.0,185.0,,,,,,,,,,,,
2944,2022-06-15 06:19:05.560,98.0,202.0,85.0,185.0,,,,,,,,,,,,
2945,2022-06-15 06:19:05.568,96.0,206.0,84.0,185.0,,,,,,,,,,,,
2946,2022-06-15 06:19:05.576,95.0,207.0,84.0,185.0,,,,,,,,,,,,
2947,2022-06-15 06:19:05.584,94.0,208.0,83.0,184.0,,,,,,,,,,,,
2948,2022-06-15 06:19:05.592,94.0,207.0,83.0,184.0,,,,,,,,,,,,
2949,2022-06-15 06:19:05.600,94.0,207.0,82.0,183.0,,,,,,,,,,,,
2950,2022-06-15 06:19:05.608,95.0,206.0,82.0,182.0,,,,,,,,,,,,
2951,2022-06-15 06:19:05.616,96.0,205.0,81.0,181.0,,,,,,,,,,,,
2952,2022-06-15 06:19:05.624,97.0,204.0,81.0,180.0,,,,,,,,,,,,
2953,2022-06-15 06:19:05.632,98.0,203.0,80.0,179.0,,,,,,,,,,,,
2954,2022-06-15 06:19:05.640,99.0,202.0,80.0,178.0,,,,,,,,,,,,
2955,2022-06-15 06:19:05.648,99.0,202.0,80.0,177.0,,,,,,,,,,,,
2956,2022-06-15 06:19:05.656,99.0,202.0,79.0,175.0,,,,,,,,,,,,
2957,2022-06-15 06:19:05.664,99.0,201.0,79.0,174.0,,,,,,,,,,,,
2958,2022-06-15 06:19:05.672,99.0,201.0,78.0,173.0,,,,,,,,,,,,
2959,2022-06-15 06:19:05.680,99.0,200.0,78.0,171.0,,,,,,,,,,,,
2960,2022-06-15 06:19:05.688,99.0,200.0,77.0,169.0,,,,,,,,,,,,
2961,2022-06-15 06:19:05.696,100.0,199.0,77.0,168.0,,,,,,,,,,,,
2962,2022-06-15 06:19:05.704,99.0,198.0,77.0,166.0,,,,,,,,,,,,
2963,2022-06-15 06:19:05.712,100.0,197.0,76.0,164.0,,,,,,,,,,,,
2964,2022-06-15 06:19:05.720,100.0,195.0,76.0,163.0,,,,,,,,,,,,
2965,2022-06-15 06:19:05.728,101.0,193.0,77.0,161.0,,,,,,,,,,,,
2966,2022-06-15 06:19:05.736,100.0,189.0,78.0,159.0,,,,,,,,,,,,
2967,2022-06-15 06:19:05.744,101.0,185.0,80.0,158.0,,,,,,,,,,,,
2968,2022-06-15 06:19:05.752,101.0,179.0,84.0,156.0,,,,,,,,,,,,
2969,2022-06-15 06:19:05.760,101.0,173.0,89.0,154.0,,,,,,,,,,,,
2970,2022-06-15 06:19:05.768,101.0,166.0,96.0,152.0,,,,,,,,,,,,
2971,2022-06-15 06:19:05.776,101.0,159.0,105.0,151.0,,,,,,,,,,,,
2972,2022-06-15 06:19:05.784,101.0,153.0,115.0,149.0,,,,,,,,,,,,
2973,2022-06-15 06:19:05.792,101.0,148.0,125.0,147.0,,,,,,,,,,,,
2974,2022-06-15 06:19:05.800,101.0,145.0,133.0,145.0,,,,,,,,,,,,
2975,2022-06-15 06:19:05.808,101.0,143.0,143.0,144.0,,,,,,,,,,,,
2976,2022-06-15 06:19:05.816,101.0,141.0,152.0,142.0,,,,,,,,,,,,
2977,2022-06-15 06:19:05.824,101.0,141.0,160.0,141.0,,,,,,,,,,,,
2978,2022-06-15 06:19:05.832,101.0,141.0,167.0,140.0,,,,,,,,,,,,
2979,2022-06-15 06:19:05.840,101.0,141.0,172.0,138.0,,,,,,,,,,,,
2980,2022-06-15 06:19:05.848,100.0,142.0,176.0,137.0,,,,,,,,,,,,
2981,2022-06-15 06:19:05.856,101.0,142.0,179.0,136.0,,,,,,,,,,,,
2982,2022-06-15 06:19:05.864,103.0,142.0,180.0,134.0,,,,,,,,,,,,
2983,2022-06-15 06:19:05.872,104.0,142.0,181.0,133.0,,,,,,,,,,,,
2984,2022-06-15 06:19:05.880,103.0,142.0,182.0,132.0,,,,,,,,,,,,
2985,2022-06-15 06:19:05.888,104.0,142.0,182.0,131.0,,,,,,,,,,,,
2986,2022-06-15 06:19:05.896,105.0,141.0,182.0,130.0,,,,,,,,,,,,
2987,2022-06-15 06:19:05.904,104.0,140.0,182.0,129.0,,,,,,,,,,,,
2988,2022-06-15 06:19:05.912,105.0,139.0,182.0,127.0,,,,,,,,,,,,
2989,2022-06-15 06:19:05.920,104.0,138.0,181.0,126.0,,,,,,,,,,,,
2990,2022-06-15 06:19:05.928,104.0,137.0,181.0,125.0,,,,,,,,,,,,
2991,2022-06-15 06:19:05.936,102.0,135.0,181.0,124.0,,,,,,,,,,,,
2992,2022-06-15 06:19:05.944,101.0,134.0,181.0,122.0,,,,,,,,,,,,
2993,2022-06-15 06:19:05.952,100.0,133.0,180.0,121.0,,,,,,,,,,,,
2994,2022-06-15 06:19:05.960,100.0,132.0,180.0,120.0,,,,,,,,,,,,
2995,2022-06-15 06:19:05.968,100.0,130.0,179.0,119.0,,,,,,,,,,,,
2996,2022-06-15 06:19:05.976,100.0,129.0,177.0,117.0,,,,,,,,,,,,
2997,2022-06-15 06:19:05.984,99.0,128.0,176.0,116.0,,,,,,,,,,,,
2998,2022-06-15 06:19:05.992,100.0,127.0,173.0,115.0,,,,,,,,,,,,
2999,2022-06-15 06:19:06.000,100.0,126.0,171.0,114.0,,,,,,,,,,,,
3000,2022-06-15 06:19:06.008,101.0,125.0,168.0,113.0,,,,,,,,,,,,
3001,2022-06-15 06:19:06.016,107.0,124.0,164.0,112.0,,,,,,,,,,,,
3002,2022-06-15 06:19:06.024,132.0,124.0,159.0,111.0,,,,,,,,,,,,
3003,2022-06-15 06:19:06.032,159.0,123.0,155.0,110.0,,,,,,,,,,,,
3004,2022-06-15 06:19:06.040,121.0,122.0,149.0,109.0,,,,,,,,,,,,
3005,2022-06-15 06:19:06.048,53.0,121.0,144.0,108.0,,,,,,,,,,,,
3006,2022-06-15 06:19:06.056,44.0,121.0,139.0,107.0,,,,,,,,,,,,
3007,2022-06-15 06:19:06.064,59.0,120.0,134.0,106.0,,,,,,,,,,,,
3008,2022-06-15 06:19:06.072,79.0,120.0,129.0,105.0,,,,,,,,,,,,
3009,2022-06-15 06:19:06.080,94.0,119.0,125.0,104.0,,,,,,,,,,,,
3010,2022-06-15 06:19:06.088,101.0,119.0,122.0,103.0,,,,,,,,,,,,
3011,2022-06-15 06:19:06.096,105.0,119.0,119.0,102.0,,,,,,,,,,,,
3012,2022-06-15 06:19:06.104,106.0,118.0,117.0,102.0,,,,,,,,,,,,
3013,2022-06-15 06:19:06.112,108.0,118.0,116.0,101.0,,,,,,,,,,,,
3014,2022-06-15 06:19:06.120,108.0,117.0,115.0,100.0,,,,,,,,,,,,
3015,2022-06-15 06:19:06.128,109.0,117.0,114.0,99.0,,,,,,,,,,,,
3016,2022-06-15 06:19:06.136,109.0,117.0,114.0,99.0,,,,,,,,,,,,
3017,2022-06-15 06:19:06.144,109.0,116.0,113.0,98.0,,,,,,,,,,,,
3018,2022-06-15 06:19:06.152,110.0,116.0,112.0,97.0,,,,,,,,,,,,
3019,2022-06-15 06:19:06.160,110.0,115.0,111.0,97.0,,,,,,,,,,,,
3020,2022-06-15 06:19:06.168,110.0,115.0,110.0,96.0,,,,,,,,,,,,
3021,2022-06-15 06:19:06.176,111.0,114.0,109.0,95.0,,,,,,,,,,,,
3022,2022-06-15 06:19:06.184,111.0,113.0,108.0,95.0,,,,,,,,,,,,
3023,2022-06-15 06:19:06.192,111.0,113.0,107.0,94.0,,,,,,,,,,,,
3024,2022-06-15 06:19:06.200,111.0,112.0,106.0,94.0,,,,,,,,,,,,
3025,2022-06-15 06:19:06.208,111.0,112.0,104.0,93.0,,,,,,,,,,,,
3026,2022-06-15 06:19:06.216,111.0,112.0,103.0,93.0,,,,,,,,,,,,
3027,2022-06-15 06:19:06.224,111.0,112.0,101.0,92.0,,,,,,,,,,,,
3028,2022-06-15 06:19:06.232,111.0,112.0,100.0,92.0,,,,,,,,,,,,
3029,2022-06-15 06:19:06.240,111.0,113.0,98.0,92.0,,,,,,,,,,,,
3030,2022-06-15 06:19:06.248,110.0,116.0,96.0,91.0,,,,,,,,,,,,
3031,2022-06-15 06:19:06.256,110.0,120.0,95.0,91.0,,,,,,,,,,,,
3032,2022-06-15 06:19:06.264,109.0,126.0,93.0,91.0,,,,,,,,,,,,
3033,2022-06-15 06:19:06.272,108.0,134.0,92.0,90.0,,,,,,,,,,,,
3034,2022-06-15 06:19:06.280,107.0,145.0,91.0,90.0,,,,,,,,,,,,
3035,2022-06-15 06:19:06.288,105.0,156.0,91.0,89.0,,,,,,,,,,,,
3036,2022-06-15 06:19:06.296,104.0,168.0,90.0,89.0,,,,,,,,,,,,
3037,2022-06-15 06:19:06.304,102.0,179.0,89.0,89.0,,,,,,,,,,,,
3038,2022-06-15 06:19:06.312,101.0,188.0,88.0,88.0,,,,,,,,,,,,
3039,2022-06-15 06:19:06.320,99.0,196.0,87.0,88.0,,,,,,,,,,,,
3040,2022-06-15 06:19:06.328,97.0,200.0,86.0,87.0,,,,,,,,,,,,
3041,2022-06-15 06:19:06.336,96.0,204.0,86.0,87.0,,,,,,,,,,,,
3042,2022-06-15 06:19:06.344,95.0,205.0,85.0,86.0,,,,,,,,,,,,
3043,2022-06-15 06:19:06.352,94.0,205.0,84.0,86.0,,,,,,,,,,,,
3044,2022-06-15 06:19:06.360,94.0,205.0,83.0,86.0,,,,,,,,,,,,
3045,2022-06-15 06:19:06.368,94.0,204.0,83.0,85.0,,,,,,,,,,,,
3046,2022-06-15 06:19:06.376,96.0,203.0,82.0,85.0,,,,,,,,,,,,
3047,2022-06-15 06:19:06.384,96.0,202.0,82.0,84.0,,,,,,,,,,,,
3048,2022-06-15 06:19:06.392,98.0,201.0,82.0,83.0,,,,,,,,,,,,
3049,2022-06-15 06:19:06.400,98.0,200.0,82.0,83.0,,,,,,,,,,,,
3050,2022-06-15 06:19:06.408,100.0,200.0,81.0,82.0,,,,,,,,,,,,
3051,2022-06-15 06:19:06.416,99.0,199.0,81.0,81.0,,,,,,,,,,,,
3052,2022-06-15 06:19:06.424,99.0,199.0,81.0,81.0,,,,,,,,,,,,
3053,2022-06-15 06:19:06.432,99.0,198.0,80.0,80.0,,,,,,,,,,,,
3054,2022-06-15 06:19:06.440,99.0,198.0,80.0,79.0,,,,,,,,,,,,
3055,2022-06-15 06:19:06.448,100.0,197.0,79.0,78.0,,,,,,,,,,,,
3056,2022-06-15 06:19:06.456,99.0,197.0,79.0,78.0,,,,,,,,,,,,
3057,2022-06-15 06:19:06.464,100.0,196.0,78.0,77.0,,,,,,,,,,,,
3058,2022-06-15 06:19:06.472,100.0,194.0,77.0,76.0,,,,,,,,,,,,
3059,2022-06-15 06:19:06.480,100.0,193.0,77.0,75.0,,,,,,,,,,,,
3060,2022-06-15 06:19:06.488,100.0,190.0,76.0,75.0,,,,,,,,,,,,
3061,2022-06-15 06:19:06.496,100.0,187.0,77.0,74.0,,,,,,,,,,,,
3062,2022-06-15 06:19:06.504,100.0,183.0,77.0,73.0,,,,,,,,,,,,
3063,2022-06-15 06:19:06.512,100.0,177.0,79.0,72.0,,,,,,,,,,,,
3064,2022-06-15 06:19:06.520,100.0,171.0,82.0,72.0,,,,,,,,,,,,
3065,2022-06-15 06:19:06.528,101.0,164.0,87.0,71.0,,,,,,,,,,,,
3066,2022-06-15 06:19:06.536,101.0,157.0,95.0,70.0,,,,,,,,,,,,
3067,2022-06-15 06:19:06.544,101.0,152.0,104.0,70.0,,,,,,,,,,,,
3068,2022-06-15 06:19:06.552,101.0,147.0,114.0,69.0,,,,,,,,,,,,
3069,2022-06-15 06:19:06.560,101.0,144.0,124.0,69.0,,,,,,,,,,,,
3070,2022-06-15 06:19:06.568,101.0,142.0,135.0,68.0,,,,,,,,,,,,
3071,2022-06-15 06:19:06.576,101.0,140.0,145.0,68.0,,,,,,,,,,,,
3072,2022-06-15 06:19:06.584,100.0,140.0,154.0,67.0,,,,,,,,,,,,
3073,2022-06-15 06:19:06.592,101.0,140.0,161.0,67.0,,,,,,,,,,,,
3074,2022-06-15 06:19:06.600,100.0,141.0,166.0,66.0,,,,,,,,,,,,
3075,2022-06-15 06:19:06.608,100.0,141.0,170.0,66.0,,,,,,,,,,,,
3076,2022-06-15 06:19:06.616,100.0,142.0,174.0,66.0,,,,,,,,,,,,
3077,2022-06-15 06:19:06.624,100.0,142.0,176.0,65.0,,,,,,,,,,,,
3078,2022-06-15 06:19:06.632,100.0,142.0,178.0,65.0,,,,,,,,,,,,
3079,2022-06-15 06:19:06.640,101.0,141.0,179.0,65.0,,,,,,,,,,,,
3080,2022-06-15 06:19:06.648,103.0,141.0,179.0,64.0,,,,,,,,,,,,
3081,2022-06-15 06:19:06.656,103.0,140.0,179.0,64.0,,,,,,,,,,,,
3082,2022-06-15 06:19:06.664,103.0,139.0,178.0,64.0,,,,,,,,,,,,
3083,2022-06-15 06:19:06.672,103.0,138.0,177.0,64.0,,,,,,,,,,,,
3084,2022-06-15 06:19:06.680,104.0,137.0,176.0,63.0,,,,,,,,,,,,
3085,2022-06-15 06:19:06.688,104.0,136.0,175.0,63.0,,,,,,,,,,,,
3086,2022-06-15 06:19:06.696,105.0,134.0,174.0,63.0,,,,,,,,,,,,
3087,2022-06-15 06:19:06.704,103.0,133.0,173.0,63.0,,,,,,,,,,,,
3088,2022-06-15 06:19:06.712,102.0,132.0,173.0,62.0,,,,,,,,,,,,
3089,2022-06-15 06:19:06.720,101.0,131.0,172.0,62.0,,,,,,,,,,,,
3090,2022-06-15 06:19:06.728,100.0,130.0,171.0,62.0,,,,,,,,,,,,
3091,2022-06-15 06:19:06.736,99.0,128.0,169.0,61.0,,,,,,,,,,,,
3092,2022-06-15 06:19:06.744,99.0,127.0,168.0,61.0,,,,,,,,,,,,
3093,2022-06-15 06:19:06.752,98.0,127.0,166.0,60.0,,,,,,,,,,,,
3094,2022-06-15 06:19:06.760,99.0,126.0,163.0,60.0,,,,,,,,,,,,
3095,2022-06-15 06:19:06.768,99.0,125.0,160.0,60.0,,,,,,,,,,,,
3096,2022-06-15 06:19:06.776,99.0,124.0,156.0,59.0,,,,,,,,,,,,
3097,2022-06-15 06:19:06.784,99.0,123.0,151.0,59.0,,,,,,,,,,,,
3098,2022-06-15 06:19:06.792,101.0,123.0,147.0,59.0,,,,,,,,,,,,
3099,2022-06-15 06:19:06.800,114.0,122.0,143.0,59.0,,,,,,,,,,,,
3100,2022-06-15 06:19:06.808,143.0,121.0,138.0,58.0,,,,,,,,,,,,
3101,2022-06-15 06:19:06.816,156.0,121.0,133.0,58.0,,,,,,,,,,,,
3102,2022-06-15 06:19:06.824,91.0,120.0,129.0,58.0,,,,,,,,,,,,
3103,2022-06-15 06:19:06.832,45.0,120.0,125.0,57.0,,,,,,,,,,,,
3104,2022-06-15 06:19:06.840,44.0,119.0,122.0,57.0,,,,,,,,,,,,
3105,2022-06-15 06:19:06.848,65.0,119.0,119.0,57.0,,,,,,,,,,,,
3106,2022-06-15 06:19:06.856,85.0,118.0,117.0,57.0,,,,,,,,,,,,
3107,2022-06-15 06:19:06.864,96.0,118.0,115.0,57.0,,,,,,,,,,,,
3108,2022-06-15 06:19:06.872,103.0,118.0,114.0,57.0,,,,,,,,,,,,
3109,2022-06-15 06:19:06.880,106.0,117.0,112.0,57.0,,,,,,,,,,,,
3110,2022-06-15 06:19:06.888,107.0,117.0,112.0,56.0,,,,,,,,,,,,
3111,2022-06-15 06:19:06.896,107.0,117.0,111.0,56.0,,,,,,,,,,,,
3112,2022-06-15 06:19:06.904,108.0,116.0,110.0,57.0,,,,,,,,,,,,
3113,2022-06-15 06:19:06.912,108.0,116.0,109.0,57.0,,,,,,,,,,,,
3114,2022-06-15 06:19:06.920,108.0,115.0,108.0,57.0,,,,,,,,,,,,
3115,2022-06-15 06:19:06.928,109.0,115.0,107.0,57.0,,,,,,,,,,,,
3116,2022-06-15 06:19:06.936,109.0,114.0,106.0,57.0,,,,,,,,,,,,
3117,2022-06-15 06:19:06.944,110.0,114.0,105.0,57.0,,,,,,,,,,,,
3118,2022-06-15 06:19:06.952,110.0,113.0,104.0,57.0,,,,,,,,,,,,
3119,2022-06-15 06:19:06.960,110.0,113.0,102.0,57.0,,,,,,,,,,,,
3120,2022-06-15 06:19:06.968,110.0,112.0,101.0,58.0,,,,,,,,,,,,
3121,2022-06-15 06:19:06.976,111.0,112.0,100.0,58.0,,,,,,,,,,,,
3122,2022-06-15 06:19:06.984,110.0,111.0,98.0,58.0,,,,,,,,,,,,
3123,2022-06-15 06:19:06.992,111.0,111.0,97.0,58.0,,,,,,,,,,,,
3124,2022-06-15 06:19:07.000,110.0,111.0,96.0,58.0,,,,,,,,,,,,
3125,2022-06-15 06:19:07.008,110.0,111.0,94.0,58.0,,,,,,,,,,,,
3126,2022-06-15 06:19:07.016,110.0,111.0,93.0,58.0,,,,,,,,,,,,
3127,2022-06-15 06:19:07.024,110.0,113.0,92.0,59.0,,,,,,,,,,,,
3128,2022-06-15 06:19:07.032,109.0,116.0,91.0,59.0,,,,,,,,,,,,
3129,2022-06-15 06:19:07.040,109.0,121.0,90.0,59.0,,,,,,,,,,,,
3130,2022-06-15 06:19:07.048,108.0,129.0,89.0,59.0,,,,,,,,,,,,
3131,2022-06-15 06:19:07.056,106.0,138.0,88.0,59.0,,,,,,,,,,,,
3132,2022-06-15 06:19:07.064,105.0,149.0,87.0,59.0,,,,,,,,,,,,
3133,2022-06-15 06:19:07.072,104.0,161.0,86.0,59.0,,,,,,,,,,,,
3134,2022-06-15 06:19:07.080,103.0,172.0,85.0,60.0,,,,,,,,,,,,
3135,2022-06-15 06:19:07.088,100.0,183.0,84.0,60.0,,,,,,,,,,,,
3136,2022-06-15 06:19:07.096,99.0,191.0,84.0,60.0,,,,,,,,,,,,
3137,2022-06-15 06:19:07.104,98.0,198.0,83.0,60.0,,,,,,,,,,,,
3138,2022-06-15 06:19:07.112,96.0,202.0,83.0,60.0,,,,,,,,,,,,
3139,2022-06-15 06:19:07.120,95.0,204.0,82.0,60.0,,,,,,,,,,,,
3140,2022-06-15 06:19:07.128,94.0,205.0,81.0,60.0,,,,,,,,,,,,
3141,2022-06-15 06:19:07.136,93.0,205.0,81.0,60.0,,,,,,,,,,,,
3142,2022-06-15 06:19:07.144,93.0,204.0,80.0,60.0,,,,,,,,,,,,
3143,2022-06-15 06:19:07.152,94.0,203.0,79.0,60.0,,,,,,,,,,,,
3144,2022-06-15 06:19:07.160,95.0,202.0,79.0,60.0,,,,,,,,,,,,
3145,2022-06-15 06:19:07.168,97.0,201.0,79.0,59.0,,,,,,,,,,,,
3146,2022-06-15 06:19:07.176,98.0,201.0,78.0,59.0,,,,,,,,,,,,
3147,2022-06-15 06:19:07.184,98.0,200.0,78.0,59.0,,,,,,,,,,,,
3148,2022-06-15 06:19:07.192,99.0,199.0,78.0,59.0,,,,,,,,,,,,
3149,2022-06-15 06:19:07.200,99.0,199.0,78.0,58.0,,,,,,,,,,,,
3150,2022-06-15 06:19:07.208,99.0,198.0,78.0,58.0,,,,,,,,,,,,
3151,2022-06-15 06:19:07.216,99.0,198.0,77.0,58.0,,,,,,,,,,,,
3152,2022-06-15 06:19:07.224,100.0,197.0,77.0,57.0,,,,,,,,,,,,
3153,2022-06-15 06:19:07.232,100.0,197.0,77.0,57.0,,,,,,,,,,,,
3154,2022-06-15 06:19:07.240,100.0,196.0,76.0,56.0,,,,,,,,,,,,
3155,2022-06-15 06:19:07.248,100.0,195.0,76.0,56.0,,,,,,,,,,,,
3156,2022-06-15 06:19:07.256,100.0,194.0,75.0,56.0,,,,,,,,,,,,
3157,2022-06-15 06:19:07.264,100.0,192.0,75.0,55.0,,,,,,,,,,,,
3158,2022-06-15 06:19:07.272,100.0,189.0,75.0,55.0,,,,,,,,,,,,
3159,2022-06-15 06:19:07.280,101.0,185.0,76.0,55.0,,,,,,,,,,,,
3160,2022-06-15 06:19:07.288,100.0,180.0,77.0,54.0,,,,,,,,,,,,
3161,2022-06-15 06:19:07.296,101.0,174.0,79.0,54.0,,,,,,,,,,,,
3162,2022-06-15 06:19:07.304,100.0,168.0,83.0,54.0,,,,,,,,,,,,
3163,2022-06-15 06:19:07.312,101.0,161.0,89.0,54.0,,,,,,,,,,,,
3164,2022-06-15 06:19:07.320,100.0,155.0,96.0,53.0,,,,,,,,,,,,
3165,2022-06-15 06:19:07.328,101.0,149.0,105.0,53.0,,,,,,,,,,,,
3166,2022-06-15 06:19:07.336,101.0,146.0,116.0,53.0,,,,,,,,,,,,
3167,2022-06-15 06:19:07.344,101.0,143.0,126.0,53.0,,,,,,,,,,,,
3168,2022-06-15 06:19:07.352,100.0,141.0,137.0,53.0,,,,,,,,,,,,
3169,2022-06-15 06:19:07.360,101.0,141.0,146.0,53.0,,,,,,,,,,,,
3170,2022-06-15 06:19:07.368,100.0,141.0,155.0,53.0,,,,,,,,,,,,
3171,2022-06-15 06:19:07.376,101.0,141.0,161.0,53.0,,,,,,,,,,,,
3172,2022-06-15 06:19:07.384,100.0,141.0,167.0,53.0,,,,,,,,,,,,
3173,2022-06-15 06:19:07.392,101.0,142.0,170.0,53.0,,,,,,,,,,,,
3174,2022-06-15 06:19:07.400,100.0,142.0,173.0,53.0,,,,,,,,,,,,
3175,2022-06-15 06:19:07.408,101.0,142.0,175.0,53.0,,,,,,,,,,,,
3176,2022-06-15 06:19:07.416,100.0,142.0,176.0,53.0,,,,,,,,,,,,
3177,2022-06-15 06:19:07.424,101.0,142.0,177.0,54.0,,,,,,,,,,,,
3178,2022-06-15 06:19:07.432,101.0,141.0,177.0,54.0,,,,,,,,,,,,
3179,2022-06-15 06:19:07.440,102.0,140.0,176.0,54.0,,,,,,,,,,,,
3180,2022-06-15 06:19:07.448,103.0,139.0,175.0,54.0,,,,,,,,,,,,
3181,2022-06-15 06:19:07.456,103.0,138.0,175.0,54.0,,,,,,,,,,,,
3182,2022-06-15 06:19:07.464,103.0,137.0,174.0,54.0,,,,,,,,,,,,
3183,2022-06-15 06:19:07.472,104.0,136.0,174.0,54.0,,,,,,,,,,,,
3184,2022-06-15 06:19:07.480,104.0,134.0,173.0,54.0,,,,,,,,,,,,
3185,2022-06-15 06:19:07.488,104.0,133.0,173.0,54.0,,,,,,,,,,,,
3186,2022-06-15 06:19:07.496,103.0,132.0,172.0,54.0,,,,,,,,,,,,
3187,2022-06-15 06:19:07.504,103.0,131.0,171.0,54.0,,,,,,,,,,,,
3188,2022-06-15 06:19:07.512,101.0,129.0,170.0,54.0,,,,,,,,,,,,
3189,2022-06-15 06:19:07.520,100.0,128.0,169.0,54.0,,,,,,,,,,,,
3190,2022-06-15 06:19:07.528,100.0,127.0,167.0,54.0,,,,,,,,,,,,
3191,2022-06-15 06:19:07.536,99.0,126.0,165.0,54.0,,,,,,,,,,,,
3192,2022-06-15 06:19:07.544,100.0,126.0,162.0,54.0,,,,,,,,,,,,
3193,2022-06-15 06:19:07.552,99.0,125.0,159.0,54.0,,,,,,,,,,,,
3194,2022-06-15 06:19:07.560,100.0,124.0,155.0,54.0,,,,,,,,,,,,
3195,2022-06-15 06:19:07.568,99.0,123.0,150.0,54.0,,,,,,,,,,,,
3196,2022-06-15 06:19:07.576,100.0,123.0,145.0,54.0,,,,,,,,,,,,
3197,2022-06-15 06:19:07.584,100.0,122.0,140.0,54.0,,,,,,,,,,,,
3198,2022-06-15 06:19:07.592,110.0,121.0,136.0,54.0,,,,,,,,,,,,
3199,2022-06-15 06:19:07.600,137.0,121.0,131.0,54.0,,,,,,,,,,,,
3200,2022-06-15 06:19:07.608,157.0,120.0,127.0,54.0,,,,,,,,,,,,
3201,2022-06-15 06:19:07.616,108.0,120.0,124.0,54.0,,,,,,,,,,,,
3202,2022-06-15 06:19:07.624,49.0,119.0,121.0,54.0,,,,,,,,,,,,
3203,2022-06-15 06:19:07.632,44.0,119.0,118.0,54.0,,,,,,,,,,,,
3204,2022-06-15 06:19:07.640,61.0,118.0,116.0,54.0,,,,,,,,,,,,
3205,2022-06-15 06:19:07.648,81.0,118.0,114.0,54.0,,,,,,,,,,,,
3206,2022-06-15 06:19:07.656,94.0,118.0,113.0,54.0,,,,,,,,,,,,
3207,2022-06-15 06:19:07.664,101.0,117.0,112.0,55.0,,,,,,,,,,,,
3208,2022-06-15 06:19:07.672,104.0,117.0,111.0,55.0,,,,,,,,,,,,
3209,2022-06-15 06:19:07.680,106.0,117.0,110.0,55.0,,,,,,,,,,,,
3210,2022-06-15 06:19:07.688,107.0,116.0,110.0,55.0,,,,,,,,,,,,
